run,tau_hat,c,theta,rho_s,rho_pi,alpha,mu,epsilon,delta_cenp,trigger_rate,cond_switching,total_switching,enp_final
443,1.402099609375,0.4688720703125,2.729736328125,81.7138671875,74.03076171875,0.239501953125,0.88232421875,0.12448730468750001,4.967601630967433e-05,0.0695,0.03597122302158273,0.0025,2.5734362193133813
444,1.402099609375,0.4688720703125,1.888623046875,93.0322265625,74.03076171875,0.239501953125,0.88232421875,0.12448730468750001,2.3017883548526186e-05,0.0755,0.019867549668874173,0.0015,2.618390527710427
445,1.402099609375,0.4688720703125,1.888623046875,81.7138671875,66.60400390625,0.239501953125,0.88232421875,0.12448730468750001,5.8929798267937095e-05,0.0575,0.02608695652173913,0.0015,2.5189773455772424
446,1.402099609375,0.4688720703125,1.888623046875,81.7138671875,74.03076171875,0.881103515625,0.88232421875,0.12448730468750001,4.77022959183282e-05,0.065,0.046153846153846156,0.003,2.5461651570029087
447,1.402099609375,0.4688720703125,1.888623046875,81.7138671875,74.03076171875,0.239501953125,0.42919921875,0.12448730468750001,9.739966237909403e-05,0.067,0.05970149253731343,0.004,2.591418775865599
448,1.402099609375,0.4688720703125,1.888623046875,81.7138671875,74.03076171875,0.239501953125,0.88232421875,0.4285888671875,0.00020092149626216305,0.2105,0.0498812351543943,0.0105,4.067032835189594
449,1.421630859375,1.1939697265625,2.729736328125,93.0322265625,66.60400390625,0.881103515625,0.42919921875,0.4285888671875,0.00986251244356659,0.291,0.12714776632302405,0.037,6.4725966439586395
450,2.652099609375,1.8438720703125,0.538623046875,176.7138671875,171.53076171875,0.6895019531250001,0.38232421875,0.3494873046875,0.00020062106854570882,0.147,0.003401360544217687,0.0005,7.420379329791338
451,2.671630859375,1.8438720703125,0.538623046875,176.7138671875,171.53076171875,0.6895019531250001,0.38232421875,0.3494873046875,0.0,0.135,0.0,0.0,7.340257643043271
452,2.652099609375,2.5689697265625,0.538623046875,176.7138671875,171.53076171875,0.6895019531250001,0.38232421875,0.3494873046875,0.0003801272414773703,0.1305,0.01532567049808429,0.002,7.865128771820817
453,2.652099609375,1.8438720703125,1.3797363281250001,176.7138671875,171.53076171875,0.6895019531250001,0.38232421875,0.3494873046875,0.00019369991399452446,0.0805,0.006211180124223602,0.0005,7.220816168851565
454,2.652099609375,1.8438720703125,0.538623046875,188.0322265625,171.53076171875,0.6895019531250001,0.38232421875,0.3494873046875,0.0002253206697037241,0.1405,0.0035587188612099642,0.0005,7.311250918475897
455,2.652099609375,1.8438720703125,0.538623046875,176.7138671875,164.10400390625,0.6895019531250001,0.38232421875,0.3494873046875,0.0008823297840303834,0.125,0.012,0.0015,7.309540778100616
456,2.652099609375,1.8438720703125,0.538623046875,176.7138671875,171.53076171875,0.431103515625,0.38232421875,0.3494873046875,0.0,0.14,0.0,0.0,7.261900439344975
457,2.652099609375,1.8438720703125,0.538623046875,176.7138671875,171.53076171875,0.6895019531250001,0.92919921875,0.3494873046875,0.00043573329240002845,0.1275,0.00784313725490196,0.001,7.3136036685036
458,2.652099609375,1.8438720703125,0.538623046875,176.7138671875,171.53076171875,0.6895019531250001,0.38232421875,0.20358886718750002,0.0,0.125,0.0,0.0,7.1984393783427745
459,2.671630859375,2.5689697265625,1.3797363281250001,188.0322265625,164.10400390625,0.431103515625,0.92919921875,0.20358886718750002,-0.00025180243837828395,0.0735,0.006802721088435374,0.0005,7.797027773012927
460,2.027099609375,1.1563720703125,2.563623046875,34.2138671875,122.78076171875,0.46450195312500003,0.63232421875,0.4619873046875,0.0009674353663955415,0.0945,0.021164021164021163,0.002,6.492262845753574
461,2.046630859375,1.1563720703125,2.563623046875,34.2138671875,122.78076171875,0.46450195312500003,0.63232421875,0.4619873046875,0.0015494807135067457,0.1755,0.022792022792022793,0.004,6.207401705793988
462,2.027099609375,1.8814697265625,2.563623046875,34.2138671875,122.78076171875,0.46450195312500003,0.63232421875,0.4619873046875,0.00850392419100958,0.289,0.04498269896193772,0.013,7.460626543417115
463,2.027099609375,1.1563720703125,0.7047363281250001,34.2138671875,122.78076171875,0.46450195312500003,0.63232421875,0.4619873046875,0.00013177847255263497,0.1625,0.018461538461538463,0.003,6.199166831977783
464,2.027099609375,1.1563720703125,2.563623046875,140.5322265625,122.78076171875,0.46450195312500003,0.63232421875,0.4619873046875,0.0010275097853553183,0.1505,0.023255813953488372,0.0035,6.149097158809659
465,2.027099609375,1.1563720703125,2.563623046875,34.2138671875,17.85400390625,0.46450195312500003,0.63232421875,0.4619873046875,0.0008779289164281001,0.218,0.0389908256880734,0.0085,6.507133445039124
466,2.027099609375,1.1563720703125,2.563623046875,34.2138671875,122.78076171875,0.656103515625,0.63232421875,0.4619873046875,0.0007142674732995846,0.166,0.024096385542168676,0.004,6.399262804924872
467,2.027099609375,1.1563720703125,2.563623046875,34.2138671875,122.78076171875,0.46450195312500003,0.67919921875,0.4619873046875,0.0008242437394742896,0.16,0.021875,0.0035,6.262074061549925
468,2.027099609375,1.1563720703125,2.563623046875,34.2138671875,122.78076171875,0.46450195312500003,0.63232421875,0.3160888671875,0.00011955025185822477,0.1425,0.0035087719298245615,0.0005,5.904564523604973
469,2.046630859375,1.8814697265625,0.7047363281250001,140.5322265625,17.85400390625,0.656103515625,0.67919921875,0.3160888671875,0.0020272944790858255,0.181,0.027624309392265192,0.005,7.2970064031231185
470,0.777099609375,2.5313720703125,1.213623046875,129.2138671875,25.28076171875,0.014501953125,0.13232421875,0.2369873046875,0.030122125843746267,0.64,0.06640625,0.0425,7.647598654022636
471,0.796630859375,2.5313720703125,1.213623046875,129.2138671875,25.28076171875,0.014501953125,0.13232421875,0.2369873046875,0.044588495229108835,0.6055,0.12056151940545004,0.073,7.571083005568532
472,0.777099609375,0.5064697265625,1.213623046875,129.2138671875,25.28076171875,0.014501953125,0.13232421875,0.2369873046875,0.0004823680755838833,0.1655,0.08761329305135952,0.0145,3.126758801826026
473,0.777099609375,2.5313720703125,2.054736328125,129.2138671875,25.28076171875,0.014501953125,0.13232421875,0.2369873046875,0.022183793343546473,0.5655,0.08222811671087533,0.0465,7.689911988957286
474,0.777099609375,2.5313720703125,1.213623046875,45.5322265625,25.28076171875,0.014501953125,0.13232421875,0.2369873046875,0.026327103185025943,0.567,0.12610229276895943,0.0715,7.7020834135633685
475,0.777099609375,2.5313720703125,1.213623046875,129.2138671875,115.35400390625,0.014501953125,0.13232421875,0.2369873046875,0.04204690455441261,0.6255,0.11031175059952038,0.069,7.595840517732491
476,0.777099609375,2.5313720703125,1.213623046875,129.2138671875,25.28076171875,0.206103515625,0.13232421875,0.2369873046875,0.06945794673048386,0.62,0.14758064516129032,0.0915,7.4348060444973125
477,0.777099609375,2.5313720703125,1.213623046875,129.2138671875,25.28076171875,0.014501953125,0.17919921875,0.2369873046875,0.026942874169665943,0.6455,0.08752904725019364,0.0565,7.673066003713764
478,0.777099609375,2.5313720703125,1.213623046875,129.2138671875,25.28076171875,0.014501953125,0.13232421875,0.0910888671875,0.042807939339210545,0.6355,0.11880409126671912,0.0755,7.531197987663897
479,0.796630859375,0.5064697265625,2.054736328125,45.5322265625,115.35400390625,0.206103515625,0.17919921875,0.0910888671875,0.0004406186342924556,0.07,0.19285714285714287,0.0135,2.5047966856530257
480,0.698974609375,1.2423095703125,2.310498046875,75.7763671875,177.62451171875,0.717626953125,0.47607421875,0.4479248046875,0.016664037297743017,0.739,0.05953991880920163,0.044,6.28742985586067
481,1.031005859375,1.2423095703125,2.310498046875,75.7763671875,177.62451171875,0.717626953125,0.47607421875,0.4479248046875,0.011329964914151697,0.3875,0.05032258064516129,0.0195,6.384187644043234
482,0.698974609375,1.7955322265625,2.310498046875,75.7763671875,177.62451171875,0.717626953125,0.47607421875,0.4479248046875,0.009636835699783963,0.679,0.04639175257731959,0.0315,7.381054309797612
483,0.698974609375,1.2423095703125,2.1391113281250003,75.7763671875,177.62451171875,0.717626953125,0.47607421875,0.4479248046875,0.010691396690376859,0.569,0.037785588752196834,0.0215,6.322171539480381
484,0.698974609375,1.2423095703125,2.310498046875,98.9697265625,177.62451171875,0.717626953125,0.47607421875,0.4479248046875,0.01121440237681981,0.5255,0.038058991436726926,0.02,6.400512040963277
485,0.698974609375,1.2423095703125,2.310498046875,75.7763671875,84.88525390625,0.717626953125,0.47607421875,0.4479248046875,0.009975254891727514,0.554,0.0315884476534296,0.0175,6.302765968845429
486,0.698974609375,1.2423095703125,2.310498046875,75.7763671875,177.62451171875,0.009228515625000001,0.47607421875,0.4479248046875,0.007736378885200346,0.529,0.03780718336483932,0.02,6.376940981411217
487,0.698974609375,1.2423095703125,2.310498046875,75.7763671875,177.62451171875,0.717626953125,0.52294921875,0.4479248046875,0.008278934079373246,0.5035,0.027805362462760674,0.014,6.3007009529810185
488,0.698974609375,1.2423095703125,2.310498046875,75.7763671875,177.62451171875,0.717626953125,0.47607421875,0.4145263671875,0.0011539552759241845,0.6245,0.0344275420336269,0.0215,6.448679794029167
489,1.031005859375,1.7955322265625,2.1391113281250003,98.9697265625,84.88525390625,0.009228515625000001,0.52294921875,0.4145263671875,0.003688830674984017,0.363,0.028925619834710745,0.0105,7.333125561442426
